source,titre,prix,quartier,chambres,salles_de_bain,surface_m2,meuble,vue_mer,neuf,lien,surface_estimee,quartier_score
loger-dakar,Villa meublée 5 pièces à louer à Saly,900000.0,Autre,4.0,4.0,180.0,1.0,0.0,0.0,https://www.loger-dakar.com/Bien/villa-meublee-5-pieces-a-louer-a-saly/,1,639511.9856115108
loger-dakar,DUPLEX MEUBLE À LOUER POINT E,135000.0,Point E,3.0,4.0,140.0,0.0,0.0,0.0,https://www.loger-dakar.com/Bien/duplex-meuble-a-louer-point-e/,1,1003072.2891566266
loger-dakar,Studio meublé F2 à louer à Saly,150000.0,Autre,1.0,1.0,60.0,1.0,0.0,0.0,https://www.loger-dakar.com/Bien/studio-meuble-f2-a-louer-a-saly/,1,639511.9856115108
expat,Appartement NEUF à Fann Résidence,1700000.0,Fann,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-a-fann-residence-6018122,1,2078164.430379747
expat,A louer un Joli appartement cite mixta 1etage,380000.0,Cite Mixta,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/a-louer-un-joli-appartement-cite-mixta-1etage-6364795,1,352000.0
expat,F3 meublé à louer longue durée Almadies,850000.0,Almadies,2.0,2.0,100.0,1.0,0.0,0.0,https://www.expat-dakar.com/annonce/f3-meuble-a-louer-longue-duree-almadies-6640441,1,1074463.5443349753
expat,Appartement moderne neuf lumineux avec espaces paysagers,1700000.0,Ngor,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-moderne-neuf-lumineux-avec-espaces-paysagers-6572725,1,799681.1320754717
expat,Bel appartement à louer à fann résidence,1700000.0,Fann,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-a-louer-a-fann-residence-6566641,1,2078164.430379747
expat,Bel appartement a la Cite keur Gorgui,450000.0,Cité keur gorgui,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-a-la-cite-keur-gorgui-5632573,1,740577.7777777778
expat,A louer un grand apartuman de 2chambrsalon kuisine 3toilette,350000.0,Sicap foire,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/a-louer-un-grand-apartuman-de-2chambrsalon-kuisine-3toilette-6637699,1,412647.0588235294
expat,F4 neuf à louer cité CPI VDN,400000.0,Ouakam,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/f4-neuf-a-louer-cite-cpi-vdn-6640440,1,740800.0
expat,Appartement Haut Standing Neuf Almadies 202 m²,1700000.0,Almadies,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-haut-standing-neuf-almadies-202-m2-6620229,1,1074463.5443349753
expat,Sacré cœur appartement de type F4 à louer avec T privée,550000.0,Sacré cœur,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/sacre-coeur-appartement-de-type-f4-a-louer-avec-t-privee-6507455,1,561458.3333333334
expat,Sacré cœur grand appartement F4 à louer,600000.0,Sacré cœur,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/sacre-coeur-grand-appartement-f4-a-louer-6613000,1,561458.3333333334
expat,Appartement F3 meublé à louer à Ngaparou prés de la mer,695000.0,Autre,2.0,2.0,100.0,1.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-meuble-a-louer-a-ngaparou-pres-de-la-mer-6640179,1,639511.9856115108
expat,Appartement très lumineux style européen,630000.0,Ngor,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-tres-lumineux-style-europeen-6602384,1,799681.1320754717
expat,Duplex très moderne avec terrasse à ngor,550000.0,Ngor,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/duplex-tres-moderne-avec-terrasse-a-ngor-6638325,1,799681.1320754717
expat,Joli appartement aux mamelles,310000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/joli-appartement-aux-mamelles-6544337,1,622633.1707317074
expat,Magnifique   appartement à louer à liberté 6 extentiin,375000.0,Liberte 6 extension,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-a-louer-a-liberte-6-extentiin-6137175,1,508500.0
expat,Joli appartement a sacre coeur,550000.0,Sacré cœur,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/joli-appartement-a-sacre-coeur-6599680,1,561458.3333333334
expat,Standing appartement aux almadie,1500000.0,Almadies,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/standing-appartement-aux-almadie-6569881,1,1074463.5443349753
expat,Standing appartement a la citee onomo,550000.0,Virage,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/standing-appartement-a-la-citee-onomo-6599761,1,1043505.8823529412
expat,Appartements à louer au virage,750000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-a-louer-au-virage-6534201,1,1043505.8823529412
expat,Magnifique Appartement à louer au Point E,1000000.0,Point e,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-a-louer-au-point-e-6640251,1,1134739.1304347827
expat,Apt F4 très lumineux à Ngor Almadies,700000.0,Ngor,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/apt-f4-tres-lumineux-a-ngor-almadies-6420124,1,799681.1320754717
expat,Très joli appart F4 sur la corniche de Ouakam,550000.0,Ouakam,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/tres-joli-appart-f4-sur-la-corniche-de-ouakam-6455475,1,740800.0
expat,A louer un grand studio 1etage,160000.0,Sacré cœur,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/a-louer-un-grand-studio-1etage-6638936,1,561458.3333333334
expat,Appartement F4 de haut standing au virage,1000000.0,Virage,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-f4-de-haut-standing-au-virage-6004995,1,1043505.8823529412
expat,Joli appart F4 tout neuf à Mermoz,750000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/joli-appart-f4-tout-neuf-a-mermoz-6584564,1,1032668.5082872928
expat,Grand standing F5 à la cité Africa,1500000.0,Ouakam,4.0,4.0,180.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/grand-standing-f5-a-la-cite-africa-6556225,1,740800.0
expat,Bel appartement 3 chambres à Yoff Hangar Pèlerin,575000.0,Yoff,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-3-chambres-a-yoff-hangar-pelerin-6499676,1,528798.4732824428
expat,F3 lumineux et moderne à louer dans une résidence récente,690000.0,Liberte 6 extension,2.0,2.0,100.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/f3-lumineux-et-moderne-a-louer-dans-une-residence-recente-6495159,1,508500.0
expat,Appartement F3 à louer mamelles,300000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-mamelles-6496412,1,622633.1707317074
expat,Appartement F5 – Almadies (derrière Free Mobile),1100000.0,Almadies,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f5-almadies-derriere-free-mobile-6403419,1,1074463.5443349753
expat,Appartement à louer aux Almadies,700000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-aux-almadies-6640026,1,1074463.5443349753
expat,Appartement F4 à louer aux Almadies avec piscine,500000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-a-louer-aux-almadies-avec-piscine-6639956,1,1074463.5443349753
expat,Appartement à sacré coeur 3,350000.0,Sacré cœur,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-sacre-coeur-3-6640013,1,561458.3333333334
expat,Appartement à louer à la sicap Karack,700000.0,Autre,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-la-sicap-karack-6639947,1,639511.9856115108
expat,Magnifique appartement de type F5 à louer,350000.0,Nord foire,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-de-type-f5-a-louer-6563900,1,309941.17647058825
expat,Magnifique appartement de type F4 à louer,550000.0,VDN,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-de-type-f4-a-louer-6545290,1,604847.2222222222
expat,Magnifique appartement de type F3 à louer,350000.0,Ouakam,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-de-type-f3-a-louer-6494994,1,740800.0
expat,Magnifique appartement de type F3 à louer,250000.0,Ouakam,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-de-type-f3-a-louer-6594480,1,740800.0
expat,Magnifique appartement de type F4 à louer,450000.0,Fass,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-de-type-f4-a-louer-6560244,1,274285.71428571426
expat,Appartement de type F3  à louer,350000.0,Autre,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-de-type-f3-a-louer-6562272,1,639511.9856115108
expat,F3 à louer fass delorme 4eme etage,225000.0,Fass,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/f3-a-louer-fass-delorme-4eme-etage-6311633,1,274285.71428571426
expat,Ref_2483_PL Bel appartement à la Pointe des Almadies,800000.0,Almadies 2,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/ref-2483-pl-bel-appartement-a-la-pointe-des-almadies-6639823,1,362500.0
expat,Appartement à louer à mermoz,900000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-mermoz-6590925,1,1032668.5082872928
expat,Appartement lumineux F4 à louer almadies,800000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-lumineux-f4-a-louer-almadies-6502993,1,1074463.5443349753
expat,APPARTEMENT F5 AUX ALMADIES,500000.0,Almadies,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f5-aux-almadies-6639245,1,1074463.5443349753
expat,APPARTEMENT AUX ALMADIES,250000.0,Almadies,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-almadies-6639233,1,1074463.5443349753
expat,À louer – Appartement F4 de standing aux Almadies,1800000.0,Almadies,4.0,4.0,180.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/a-louer-appartement-f4-de-standing-aux-almadies-6639110,1,1074463.5443349753
expat,APPARTEMENTS A LOUER CITE BIAGUI,800000.0,Cité biagui,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-a-louer-cite-biagui-6484356,1,550000.0
expat,APPARTEMENT AUX ALMADIES,350000.0,Almadies,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-almadies-6562768,1,1074463.5443349753
expat,APPARTEMENT AUX MAMELLES,600000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-mamelles-6561601,1,622633.1707317074
expat,APPARTEMENT À LOUER YOFF,400000.0,Yoff,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-yoff-6637098,1,528798.4732824428
expat,APPARTEMENT NGOR ALMADIES,400000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-ngor-almadies-6637104,1,1074463.5443349753
expat,APPARTEMENT NGOR ALMADIES,450000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-ngor-almadies-6637106,1,1074463.5443349753
expat,APPARTEMENT AUX MAMELLES,500000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-mamelles-6637113,1,622633.1707317074
expat,APPARTEMENT NGOR ALMADIES,450000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-ngor-almadies-6637117,1,1074463.5443349753
expat,APPARTEMENT AUX ALMADIES,362600.0,Almadies,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-almadies-6637123,1,1074463.5443349753
expat,APPARTEMENT AUX ALMADIES,400000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-almadies-6637127,1,1074463.5443349753
expat,APPARTEMENT AUX MAMELLES,450000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-mamelles-6637159,1,622633.1707317074
expat,APPARTEMENT AUX ALMADIES,500000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-almadies-6637549,1,1074463.5443349753
expat,APPARTEMENT AUX ALMADIES,600000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-almadies-6637673,1,1074463.5443349753
expat,Ref_2922_SEY Appartement à louer au virage,1000000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/ref-2922-sey-appartement-a-louer-au-virage-6638886,1,1043505.8823529412
expat,Bel appartement à Mermoz,800000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-a-mermoz-6638862,1,1032668.5082872928
expat,Appartement à louer sur la route du King Fahd,2300000.0,Almadies,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-sur-la-route-du-king-fahd-6638853,1,1074463.5443349753
expat,Appartement à louer  à Fann Résidence,1500000.0,Fann,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-fann-residence-6638851,1,2078164.430379747
expat,Appartement à louer à conachap liberté 6,300000.0,Liberte 6,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-conachap-liberte-6-6638672,1,449210.5263157895
expat,Appartement neuf à Sacre Cœur 3 à louer,750000.0,Cité keur gorgui,4.0,4.0,180.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-a-sacre-coeur-3-a-louer-6638803,1,740577.7777777778
expat,F4 haut standing a louer a Aquanique Residence / Virage.,1500000.0,Virage,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/f4-haut-standing-a-louer-a-aquanique-residence-virage-6638731,1,1043505.8823529412
expat,Ref_1819_SEY Villa à louer à Biagui Virage,500000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/ref-1819-sey-villa-a-louer-a-biagui-virage-6638743,1,1043505.8823529412
expat,Appartement F5 à louer en Centre ville.,1500000.0,Plateau,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f5-a-louer-en-centre-ville-6638703,1,1921323.5294117648
expat,Appartement a louer sur la Corniche de Ouakam,550000.0,Corniche,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-sur-la-corniche-de-ouakam-6520124,1,1858333.3333333333
expat,Appartement à louer Mamelle,500000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-mamelle-6599798,1,622633.1707317074
expat,BUREAUX 4 PIECES À LOUER 2 VOIES SACRÉ COEUR JVC,500000.0,Sacré cœur,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bureaux-4-pieces-a-louer-2-voies-sacre-coeur-jvc-6637451,1,561458.3333333334
expat,"Appartement Point E, au 3étage de la Résidence IRIS.",1200000.0,Point e,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-point-e-au-3etage-de-la-residence-iris-6638461,1,1134739.1304347827
expat,Appartement F3 à louer à Hann Maristes,500000.0,Hann maristes,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-a-hann-maristes-6618728,1,354151.724137931
expat,lumineux F4 sacré cœur 3,700000.0,Autre,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/lumineux-f4-sacre-coeur-3-6405758,1,639511.9856115108
expat,Lumineux F4 Mermoz,600000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/lumineux-f4-mermoz-6427067,1,1032668.5082872928
expat,Appartement de grand standing à louer à Ngor Almadies,1500000.0,Ngor,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-de-grand-standing-a-louer-a-ngor-almadies-6638386,1,799681.1320754717
expat,À LOUER  Appartement F3 à Yoff Apecsy,350000.0,Yoff,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/a-louer-appartement-f3-a-yoff-apecsy-6605380,1,528798.4732824428
expat,Appartement neuf spacieux avec balcon et sécurité,400000.0,Ouakam,2.0,2.0,100.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-spacieux-avec-balcon-et-securite-6605031,1,740800.0
expat,Magnifique appartement de type F4 à louer,900000.0,Ngor,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-de-type-f4-a-louer-6563842,1,799681.1320754717
expat,Appartement F4 a louer au Plateau,1000000.0,Plateau,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-a-louer-au-plateau-6526014,1,1921323.5294117648
expat,Duplex F6 de standing à louer à Mermoz,1000000.0,Mermoz,5.0,5.0,220.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/duplex-f6-de-standing-a-louer-a-mermoz-6610163,1,1032668.5082872928
expat,Appartement F4 à louer à la Cité Keur Guorgui,400000.0,Cité keur gorgui,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-a-louer-a-la-cite-keur-guorgui-6638241,1,740577.7777777778
expat,Studio à louer par mois,150000.0,Parcelles Assainies,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-a-louer-par-mois-6638225,1,220357.14285714287
expat,Location d'un bel appartement F3 à Sacré Coeur,650000.0,Sacré cœur,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/location-dun-bel-appartement-f3-a-sacre-coeur-6602672,1,561458.3333333334
expat,À LOUER – F4 d’exception à Cité Africa – Vue sur mer,1600000.0,Ouakam,4.0,4.0,180.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/a-louer-f4-dexception-a-cite-africa-vue-sur-mer-6634519,1,740800.0
expat,Appartement neuf à louer a comico Guediawaye,200000.0,Guediawaye,2.0,2.0,100.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-a-louer-a-comico-guediawaye-6594741,1,261000.0
expat,APPARTEMENT SACRÉ COEUR,500000.0,Sacré cœur,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-sacre-coeur-6637587,1,561458.3333333334
expat,APPARTEMENT AUX MAMELLES,360000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-mamelles-6637574,1,622633.1707317074
expat,Appartement F3 à louer,350000.0,Amitié,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-6637347,1,572500.0
expat,APPARTEMENT A LOUER SUR LA VDN,800000.0,VDN,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-sur-la-vdn-6637520,1,604847.2222222222
expat,Apparts duplex Mermoz Sacré-Coeur,300000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/apparts-duplex-mermoz-sacre-coeur-6598606,1,1032668.5082872928
expat,Un appartement de deux chambres salon à louer,325000.0,Almadies,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/un-appartement-de-deux-chambres-salon-a-louer-6619858,1,1074463.5443349753
expat,Appartement a louer,325000.0,Fann,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-6637439,1,2078164.430379747
expat,Appartement à louer aux Mamelles,650000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-aux-mamelles-6636567,1,622633.1707317074
expat,Appartement de type F4 à louer aux almadies,730000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-de-type-f4-a-louer-aux-almadies-6637397,1,1074463.5443349753
expat,Appartement F4 disponible,650000.0,Liberte 6,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-disponible-6637388,1,449210.5263157895
expat,STUDIO 2 PIÈCES À LOUER SUR LA VDN,200000.0,VDN,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-2-pieces-a-louer-sur-la-vdn-6637351,1,604847.2222222222
expat,Appartement F4 à louer,650000.0,Sacré cœur,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-a-louer-6630110,1,561458.3333333334
expat,Superbe appartement  au Point E,1200000.0,Point e,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/superbe-appartement-au-point-e-6494459,1,1134739.1304347827
expat,STUDIO A LOUER,170000.0,Parcelles Assainies,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-a-louer-6637333,1,220357.14285714287
expat,Studio moderne avec balcon et cuisine équipée,250000.0,Sacré cœur,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-moderne-avec-balcon-et-cuisine-equipee-6637201,1,561458.3333333334
expat,Appartement de standing à louer,600000.0,Ngor,4.0,4.0,180.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-de-standing-a-louer-6239513,1,799681.1320754717
expat,APPARTEMENT F3 À LOUER A OUAKAM COMICO,200000.0,Ouakam,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-a-ouakam-comico-6637048,1,740800.0
expat,Appartement F4 à louer - Cité de l'émergence Autoroute,500000.0,Dakar,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-a-louer-cite-de-lemergence-autoroute-6616732,1,801875.0
expat,"Appartement, propre et confortable à louer",850000.0,Point e,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-propre-et-confortable-a-louer-6534372,1,1134739.1304347827
expat,Studio disponible au Palazzo Suit (F2),500000.0,Point e,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-disponible-au-palazzo-suit-f2-6457273,1,1134739.1304347827
expat,Appartement de 2ch a Sacre Coeur 3 VDN,275000.0,VDN,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-de-2ch-a-sacre-coeur-3-vdn-6631814,1,604847.2222222222
expat,À LOUER – F3 HAUT STANDING A LA CITÉ KEUR GORGUI AU 5e étage,500000.0,Cité keur gorgui,2.0,2.0,100.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/a-louer-f3-haut-standing-a-la-cite-keur-gorgui-au-5e-etage-6637173,1,740577.7777777778
expat,APPARTEMENT AUX MAMELLES,250000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-mamelles-6637152,1,622633.1707317074
expat,Magnifique Appartement F4 à louer à Fann Hock,1500000.0,Fann Hock,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-appartement-f4-a-louer-a-fann-hock-6589209,1,1711111.111111111
expat,Appartement vue sur mer à louer aux Almadies,1000000.0,Almadies,3.0,3.0,140.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/appartement-vue-sur-mer-a-louer-aux-almadies-6637094,1,1074463.5443349753
expat,APPARTEMENT AUX MAMELLES,500000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-mamelles-6562240,1,622633.1707317074
expat,Quatre chambres à louer par mois,600000.0,Mermoz,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/quatre-chambres-a-louer-par-mois-6636938,1,1032668.5082872928
expat,Appartement louer parcelles unité 15 vdn,200000.0,Parcelles Assainies,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-louer-parcelles-unite-15-vdn-6540737,1,220357.14285714287
expat,Appartements à louer à la cité keur guorgui,500000.0,Cité keur gorgui,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-a-louer-a-la-cite-keur-guorgui-6469592,1,740577.7777777778
expat,Studio à louer par mois,350000.0,VDN,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-a-louer-par-mois-6629537,1,604847.2222222222
expat,Appartements à louer en centre ville,1300000.0,Plateau,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-a-louer-en-centre-ville-6175592,1,1921323.5294117648
expat,Appartement F4 moderne lumineux à louer à Mermoz cornichep,1400000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-moderne-lumineux-a-louer-a-mermoz-cornichep-6633145,1,1032668.5082872928
expat,Studio a louer a liberte 6 extention,270000.0,Liberte 6 extension,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-a-louer-a-liberte-6-extention-6613188,1,508500.0
expat,Appartement à louer centre ville,1000000.0,Plateau,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-centre-ville-6432623,1,1921323.5294117648
expat,Mini Studio neuf sacré cœur 3,250000.0,Sacré cœur,1.0,1.0,60.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/mini-studio-neuf-sacre-coeur-3-6636697,1,561458.3333333334
expat,Appartement à louer aux mamelles,400000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-aux-mamelles-6634117,1,622633.1707317074
expat,Duplex 4 chambres à louer à ngor,600000.0,Ngor,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/duplex-4-chambres-a-louer-a-ngor-6636635,1,799681.1320754717
expat,APPARTEMENT F3 À LOUER AUX ALMADIES,1800000.0,Almadies,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-aux-almadies-6597825,1,1074463.5443349753
